wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc,wrto_prod_unt_1
MBGA292,2300,11,M/D,EA
MBGA292,2320,12,T/M,EA
MBGA292,2330,13,PMC,EA
MBGA292,2430,14,F/S,EA
MBGA292,2435,15,P/P,EA
MBGA292,2440,16,O/S,EA
MBGA292,2460,17,F/V,EA
MBGA292,2470,18,4IP,EA
MBGA292,2480,19,PACK,EA
MBGA292,2490,20,SHIP,EA
MBGA297,2070,1,D/A,EA
MBGA297,2080,2,D/A CURE,EA
MBGA297,2150,3,PLASMA,EA
MBGA297,2090,4,POST D/A Q,EA
MBGA297,2200,5,W/B,EA
MBGA297,2205,6,A41,EA
MBGA297,2209,7,BMP,EA
MBGA297,2210,8,3IP,EA
MBGA297,2130,9,S/A,EA
MBGA297,2140,10,TAPE CURE,EA
MBGA297,3150,11,PLASMA,EA
MBGA297,3200,12,W/B II,EA
MBGA297,3205,13,A42,EA
MBGA297,3209,14,BMP2,EA
MBGA297,3210,15,3IP-II,EA
MBGA297,2250,16,PLASMA,EA
MBGA297,2230,17,M/D QUEUE,EA
MBGA297,2300,18,M/D,EA
MBGA297,2320,19,T/M,EA
MBGA297,6000,20,WTC2,EA
MBGA297,2330,21,PMC,EA
MBGA297,2405,22,PLASMA,EA
MBGA297,2418,23,WTC,EA
MBGA297,2410,24,S/P,EA
MBGA297,2430,25,F/S,EA
MBGA297,2435,26,P/P,EA
MBGA297,2440,27,O/S,EA
MBGA297,2450,28,L/S,EA
MBGA297,2460,29,F/V,EA
MBGA297,2470,30,4IP,EA
MBGA297,2480,31,PACK,EA
MBGA297,2490,32,SHIP,EA
MBGA318,2070,1,D/A,EA
MBGA318,2080,2,D/A CURE,EA
MBGA318,2130,3,S/A,EA
MBGA318,2140,4,TAPE CURE,EA
MBGA318,2150,5,PLASMA,EA
MBGA318,2090,6,POST D/A Q,EA
MBGA318,2200,7,W/B,EA
MBGA318,2209,8,BMP,EA
MBGA318,2210,9,3IP,EA
MBGA318,3130,10,D/A III,EA
MBGA318,3140,11,TAPE CURE3,EA
MBGA318,2230,12,M/D QUEUE,EA
MBGA318,2250,13,PLASMA,EA
MBGA318,2300,14,M/D,EA
MBGA318,2320,15,T/M,EA
MBGA318,6000,16,WTC2,EA
MBGA318,2330,17,PMC,EA
MBGA318,2405,18,PLASMA,EA
MBGA318,2418,19,WTC,EA
MBGA318,2410,20,S/P,EA
MBGA318,2430,21,F/S,EA
MBGA318,2435,22,P/P,EA
MBGA318,2440,23,O/S,EA
MBGA318,2450,24,L/S,EA
MBGA318,2460,25,F/V,EA
MBGA318,2470,26,4IP,EA
MBGA318,2480,27,PACK,EA
MBGA318,2490,28,SHIP,EA
MBGA347,2070,1,D/A,EA
MBGA347,2080,2,D/A CURE,EA
MBGA347,2150,3,PLASMA,EA
MBGA347,2090,4,POST D/A Q,EA
MBGA347,2200,5,W/B,EA
MBGA347,2205,6,A41,EA
MBGA347,2209,7,BMP,EA
MBGA347,2210,8,3IP,EA
MBGA347,2130,9,S/A,EA
MBGA347,2140,10,TAPE CURE,EA
MBGA347,3150,11,PLASMA,EA
MBGA347,3200,12,W/B II,EA
MBGA347,3205,13,A42,EA
MBGA347,3209,14,BMP2,EA
MBGA347,3210,15,3IP-II,EA
MBGA347,2250,16,PLASMA,EA
MBGA347,2230,17,M/D QUEUE,EA
MBGA347,2300,18,M/D,EA
MBGA347,2320,19,T/M,EA
MBGA347,2330,20,PMC,EA
MBGA347,2405,21,PLASMA,EA
MBGA347,2418,22,WTC,EA
MBGA347,2410,23,S/P,EA
MBGA347,2430,24,F/S,EA
MBGA347,2435,25,P/P,EA
MBGA347,2440,26,O/S,EA
MBGA347,2450,27,L/S,EA
MBGA347,2460,28,F/V,EA
MBGA347,2470,29,4IP,EA
MBGA347,2480,30,PACK,EA
MBGA347,2490,31,SHIP,EA
MBGA373,2070,1,D/A,EA
MBGA373,2080,2,D/A CURE,EA
MBGA373,2130,3,S/A,EA
MBGA373,2140,4,TAPE CURE,EA
MBGA373,2150,5,PLASMA,EA
MBGA373,2090,6,POST D/A Q,EA
MBGA373,2200,7,W/B,EA
MBGA373,2205,8,A41,EA
MBGA373,2209,9,BMP,EA
MBGA373,2210,10,3IP,EA
MBGA373,2250,11,PLASMA,EA
MBGA373,2230,12,M/D QUEUE,EA
MBGA373,2300,13,M/D,EA
MBGA373,2320,14,T/M,EA
MBGA373,6000,15,WTC2,EA
MBGA373,2330,16,PMC,EA
MBGA373,2405,17,PLASMA,EA
MBGA373,2418,18,WTC,EA
MBGA373,2410,19,S/P,EA
MBGA373,2430,20,F/S,EA
MBGA373,2435,21,P/P,EA
MBGA373,2440,22,O/S,EA
MBGA373,2450,23,L/S,EA
MBGA373,2460,24,F/V,EA
MBGA373,2470,25,4IP,EA
MBGA373,2480,26,PACK,EA
MBGA373,2490,27,SHIP,EA
MBGA393,2070,1,D/A,EA
MBGA393,2080,2,D/A CURE,EA
MBGA393,2150,3,PLASMA,EA
MBGA393,2090,4,POST D/A Q,EA
MBGA393,2200,5,W/B,EA
MBGA393,2205,6,A41,EA
MBGA393,2209,7,BMP,EA
MBGA393,2210,8,3IP,EA
MBGA393,2130,9,S/A,EA
MBGA393,2140,10,TAPE CURE,EA
MBGA393,3150,11,PLASMA,EA
MBGA393,3200,12,W/B II,EA
MBGA393,3205,13,A42,EA
MBGA393,3209,14,BMP2,EA
MBGA393,3210,15,3IP-II,EA
MBGA393,3130,16,D/A III,EA
MBGA393,3140,17,TAPE CURE3,EA
MBGA393,3350,18,PLASMA,EA
MBGA393,3400,19,W/B3,EA
MBGA393,3405,20,A43,EA
MBGA393,3409,21,BMP3,EA
MBGA393,3410,22,3IP3,EA
MBGA393,3330,23,D/A4,EA
MBGA393,3340,24,TAPE CURE4,EA
MBGA393,3550,25,PLASMA,EA
MBGA393,3600,26,W/B4,EA
MBGA393,3605,27,A44,EA
MBGA393,3609,28,BMP4,EA
MBGA393,3610,29,3IP4,EA
MBGA393,2250,30,PLASMA,EA
MBGA393,2230,31,M/D QUEUE,EA
MBGA393,2300,32,M/D,EA
MBGA393,2320,33,T/M,EA
MBGA393,2330,34,PMC,EA
MBGA393,2405,35,PLASMA,EA
MBGA393,2418,36,WTC,EA
MBGA393,2410,37,S/P,EA
MBGA393,2430,38,F/S,EA
MBGA393,2435,39,P/P,EA
MBGA393,2440,40,O/S,EA
MBGA393,2450,41,L/S,EA
MBGA393,2460,42,F/V,EA
MBGA393,2470,43,4IP,EA
MBGA393,2480,44,PACK,EA
MBGA393,2490,45,SHIP,EA
MBGA395,2070,1,D/A,EA
MBGA395,2080,2,D/A CURE,EA
MBGA395,2150,3,PLASMA,EA
MBGA395,2090,4,POST D/A Q,EA
MBGA395,2200,5,W/B,EA
MBGA395,2205,6,A41,EA
MBGA395,2209,7,BMP,EA
MBGA395,2210,8,3IP,EA
MBGA395,2130,9,S/A,EA
MBGA395,2140,10,TAPE CURE,EA
MBGA395,3150,11,PLASMA,EA
MBGA395,3200,12,W/B II,EA
MBGA395,3205,13,A42,EA
MBGA395,3209,14,BMP2,EA
MBGA395,3210,15,3IP-II,EA
MBGA395,3130,16,D/A III,EA
MBGA395,3140,17,TAPE CURE3,EA
MBGA395,3350,18,PLASMA,EA
MBGA395,3400,19,W/B3,EA
MBGA395,3405,20,A43,EA
MBGA395,3409,21,BMP3,EA
MBGA395,3410,22,3IP3,EA
MBGA395,3330,23,D/A4,EA
MBGA395,3340,24,TAPE CURE4,EA
MBGA395,3550,25,PLASMA,EA
MBGA395,3600,26,W/B4,EA
MBGA395,3605,27,A44,EA
MBGA395,3609,28,BMP4,EA
MBGA395,3610,29,3IP4,EA
MBGA395,2250,30,PLASMA,EA
MBGA395,2230,31,M/D QUEUE,EA
MBGA395,2300,32,M/D,EA
MBGA395,2320,33,T/M,EA
MBGA395,2330,34,PMC,EA
MBGA395,2405,35,PLASMA,EA
MBGA395,2418,36,WTC,EA
MBGA395,2410,37,S/P,EA
MBGA395,2430,38,F/S,EA
MBGA395,2435,39,P/P,EA
MBGA395,2440,40,O/S,EA
MBGA395,2450,41,L/S,EA
MBGA395,2460,42,F/V,EA
MBGA395,2470,43,4IP,EA
MBGA395,2480,44,PACK,EA
MBGA395,2490,45,SHIP,EA
MBGA396,2070,1,D/A,EA
MBGA396,2080,2,D/A CURE,EA
MBGA396,2150,3,PLASMA,EA
MBGA396,2090,4,POST D/A Q,EA
MBGA396,2200,5,W/B,EA
MBGA396,2205,6,A41,EA
MBGA396,2209,7,BMP,EA
MBGA396,2210,8,3IP,EA
MBGA396,2130,9,S/A,EA
MBGA396,2140,10,TAPE CURE,EA
MBGA396,3150,11,PLASMA,EA
MBGA396,3200,12,W/B II,EA
MBGA396,3205,13,A42,EA
MBGA396,3209,14,BMP2,EA
MBGA396,3210,15,3IP-II,EA
MBGA396,3130,16,D/A III,EA
MBGA396,3140,17,TAPE CURE3,EA
MBGA396,3350,18,PLASMA,EA
MBGA396,3400,19,W/B3,EA
MBGA396,3405,20,A43,EA
MBGA396,3409,21,BMP3,EA
MBGA396,3410,22,3IP3,EA
MBGA396,3330,23,D/A4,EA
MBGA396,3340,24,TAPE CURE4,EA
MBGA396,3550,25,PLASMA,EA
MBGA396,3600,26,W/B4,EA
MBGA396,3605,27,A44,EA
MBGA396,3609,28,BMP4,EA
MBGA396,3610,29,3IP4,EA
MBGA396,2250,30,PLASMA,EA
MBGA396,2230,31,M/D QUEUE,EA
MBGA396,2300,32,M/D,EA
MBGA396,2320,33,T/M,EA
MBGA396,6000,34,WTC2,EA
MBGA396,2330,35,PMC,EA
MBGA396,2405,36,PLASMA,EA
MBGA396,2418,37,WTC,EA
MBGA396,2410,38,S/P,EA
MBGA396,2430,39,F/S,EA
MBGA396,2435,40,P/P,EA
MBGA396,2440,41,O/S,EA
MBGA396,2450,42,L/S,EA
MBGA396,2460,43,F/V,EA
MBGA396,2470,44,4IP,EA
MBGA396,2480,45,PACK,EA
MBGA396,2490,46,SHIP,EA
MBGA397,2070,1,D/A,EA
MBGA397,2080,2,D/A CURE,EA
MBGA397,2150,3,PLASMA,EA
MBGA397,2090,4,POST D/A Q,EA
MBGA397,2200,5,W/B,EA
MBGA397,2205,6,A41,EA
MBGA397,2209,7,BMP,EA
MBGA397,2210,8,3IP,EA
MBGA397,2130,9,S/A,EA
MBGA397,2140,10,TAPE CURE,EA
MBGA397,3150,11,PLASMA,EA
MBGA397,3200,12,W/B II,EA
MBGA397,3205,13,A42,EA
MBGA397,3209,14,BMP2,EA
MBGA397,3210,15,3IP-II,EA
MBGA397,2250,16,PLASMA,EA
MBGA397,2230,17,M/D QUEUE,EA
MBGA397,2300,18,M/D,EA
MBGA397,2320,19,T/M,EA
MBGA397,6000,20,WTC2,EA
MBGA397,2330,21,PMC,EA
MBGA397,2405,22,PLASMA,EA
MBGA397,2418,23,WTC,EA
MBGA397,2410,24,S/P,EA
MBGA397,2430,25,F/S,EA
MBGA397,2440,26,O/S,EA
MBGA397,2450,27,L/S,EA
MBGA397,2460,28,F/V,EA
MBGA397,2470,29,4IP,EA
MBGA397,2480,30,PACK,EA
MBGA397,2490,31,SHIP,EA
MBGA452,2070,1,D/A,EA
MBGA452,2130,2,S/A,EA
MBGA452,3130,3,D/A III,EA
MBGA452,2140,4,TAPE CURE,EA
MBGA452,2150,5,PLASMA,EA
MBGA452,2090,6,POST D/A Q,EA
MBGA452,2200,7,W/B,EA
MBGA452,2205,8,A41,EA
MBGA452,2210,9,3IP,EA
MBGA452,3330,10,D/A4,EA
MBGA452,3140,11,TAPE CURE3,EA
MBGA452,3150,12,PLASMA,EA
MBGA452,3200,13,W/B II,EA
MBGA452,3205,14,A42,EA
MBGA452,3210,15,3IP-II,EA
MBGA452,2250,16,PLASMA,EA
MBGA452,2230,17,M/D QUEUE,EA
MBGA452,2300,18,M/D,EA
MBGA452,2320,19,T/M,EA
MBGA452,2330,20,PMC,EA
MBGA452,2422,21,PCL,EA
MBGA452,2410,22,S/P,EA
MBGA452,2430,23,F/S,EA
MBGA452,2435,24,P/P,EA
MBGA452,2440,25,O/S,EA
MBGA452,2450,26,L/S,EA
MBGA452,2460,27,F/V,EA
MBGA452,2470,28,4IP,EA
MBGA452,2472,29,PKC,EA
MBGA452,2480,30,PACK,EA
MBGA452,2490,31,SHIP,EA
MBGA473,2070,1,D/A,EA
MBGA473,2130,2,S/A,EA
MBGA473,3130,3,D/A III,EA
MBGA473,2080,4,D/A CURE,EA
MBGA473,2150,5,PLASMA,EA
MBGA473,2090,6,POST D/A Q,EA
MBGA473,2200,7,W/B,EA
MBGA473,2205,8,A41,EA
MBGA473,2210,9,3IP,EA
MBGA473,3330,10,D/A4,EA
MBGA473,2140,11,TAPE CURE,EA
MBGA473,4130,12,D/A5,EA
MBGA473,3140,13,TAPE CURE3,EA
MBGA473,3150,14,PLASMA,EA
MBGA473,3200,15,W/B II,EA
MBGA473,3205,16,A42,EA
MBGA473,3210,17,3IP-II,EA
MBGA473,4330,18,D/A6,EA
MBGA473,4530,19,D/A7,EA
MBGA473,3340,20,TAPE CURE4,EA
MBGA473,3350,21,PLASMA,EA
MBGA473,3400,22,W/B3,EA
MBGA473,3405,23,A43,EA
MBGA473,3410,24,3IP3,EA
MBGA473,2250,25,PLASMA,EA
MBGA473,2230,26,M/D QUEUE,EA
MBGA473,2300,27,M/D,EA
MBGA473,2320,28,T/M,EA
MBGA473,2330,29,PMC,EA
MBGA473,2422,30,PCL,EA
MBGA473,2410,31,S/P,EA
MBGA473,2430,32,F/S,EA
MBGA473,2435,33,P/P,EA
MBGA473,2440,34,O/S,EA
MBGA473,2450,35,L/S,EA
MBGA473,2460,36,F/V,EA
MBGA473,2470,37,4IP,EA
MBGA473,2472,38,PKC,EA
MBGA473,2480,39,PACK,EA
MBGA473,2490,40,SHIP,EA
MBGA555,2070,1,D/A,EA
MBGA555,2080,2,D/A CURE,EA
MBGA555,2130,3,S/A,EA
MBGA555,2140,4,TAPE CURE,EA
MBGA555,2150,5,PLASMA,EA
MBGA555,2090,6,POST D/A Q,EA
MBGA555,2200,7,W/B,EA
MBGA555,2250,8,PLASMA,EA
MBGA555,2230,9,M/D QUEUE,EA
MBGA555,2300,10,M/D,EA
MBGA555,2310,11,B/M,EA
MBGA555,2330,12,PMC,EA
MBGA555,2431,13,PS1,EA
MBGA555,2432,14,PS2,EA
MBGA555,2435,15,P/P,EA
MBGA555,2434,16,PS3,EA
MBGA555,3707,17,PRFT,EA
MBGA555,3708,18,SDBI,EA
MBGA555,3713,19,SDFT,EA
MBGA555,3717,20,SDQC,EA
MBGA555,3740,21,FQT,EA
MBGA555,2460,22,F/V,EA
MBGA555,2470,23,4IP,EA
MBGA555,2480,24,PACK,EA
MBGA555,2490,25,SHIP,EA
MBGA656,2070,1,D/A,EA
MBGA656,2080,2,D/A CURE,EA
MBGA656,2130,3,S/A,EA
MBGA656,3130,4,D/A III,EA
MBGA656,3140,5,TAPE CURE3,EA
MBGA656,2150,6,PLASMA,EA
MBGA656,2090,7,POST D/A Q,EA
MBGA656,2200,8,W/B,EA
MBGA656,2250,9,PLASMA,EA
MBGA656,2230,10,M/D QUEUE,EA
MBGA656,2300,11,M/D,EA
MBGA656,2310,12,B/M,EA
MBGA656,2330,13,PMC,EA
MBGA656,2431,14,PS1,EA
MBGA656,2432,15,PS2,EA
MBGA656,2435,16,P/P,EA
MBGA656,2434,17,PS3,EA
MBGA656,3707,18,PRFT,EA
MBGA656,3708,19,SDBI,EA
MBGA656,3713,20,SDFT,EA
MBGA656,3717,21,SDQC,EA
MBGA656,3740,22,FQT,EA
MBGA656,2460,23,F/V,EA
MBGA656,2470,24,4IP,EA
MBGA656,2480,25,PACK,EA
MBGA656,2490,26,SHIP,EA
MBGA741,2070,1,D/A,EA
MBGA741,2130,2,S/A,EA
MBGA741,3130,3,D/A III,EA
MBGA741,2140,4,TAPE CURE,EA
MBGA741,2150,5,PLASMA,EA
MBGA741,2090,6,POST D/A Q,EA
MBGA741,2200,7,W/B,EA
MBGA741,2205,8,A41,EA
MBGA741,2210,9,3IP,EA
MBGA741,3330,10,D/A4,EA
MBGA741,3140,11,TAPE CURE3,EA
MBGA741,4130,12,D/A5,EA
MBGA741,3340,13,TAPE CURE4,EA
MBGA741,3150,14,PLASMA,EA
MBGA741,3200,15,W/B II,EA
MBGA741,3205,16,A42,EA
MBGA741,3210,17,3IP-II,EA
MBGA741,2250,18,PLASMA,EA
MBGA741,2230,19,M/D QUEUE,EA
MBGA741,2300,20,M/D,EA
MBGA741,2320,21,T/M,EA
MBGA741,6000,22,WTC2,EA
MBGA741,2330,23,PMC,EA
MBGA741,2422,24,PCL,EA
MBGA741,2410,25,S/P,EA
MBGA741,2430,26,F/S,EA
MBGA741,2435,27,P/P,EA
MBGA741,2440,28,O/S,EA
MBGA741,2450,29,L/S,EA
MBGA741,2460,30,F/V,EA
MBGA741,2470,31,4IP,EA
MBGA741,2472,32,PKC,EA
MBGA741,2480,33,PACK,EA
MBGA741,2490,34,SHIP,EA
MBGA754,2070,1,D/A,EA
MBGA754,2080,2,D/A CURE,EA
MBGA754,2130,3,S/A,EA
MBGA754,2140,4,TAPE CURE,EA
MBGA754,3130,5,D/A III,EA
MBGA754,3140,6,TAPE CURE3,EA
MBGA754,2150,7,PLASMA,EA
MBGA754,2090,8,POST D/A Q,EA
MBGA754,2200,9,W/B,EA
MBGA754,2205,10,A41,EA
MBGA754,2210,11,3IP,EA
MBGA754,3330,12,D/A4,EA
MBGA754,4130,13,D/A5,EA
MBGA754,3340,14,TAPE CURE4,EA
MBGA754,3150,15,PLASMA,EA
MBGA754,3200,16,W/B II,EA
MBGA754,3205,17,A42,EA
MBGA754,3210,18,3IP-II,EA
MBGA754,2250,19,PLASMA,EA
MBGA754,2230,20,M/D QUEUE,EA
MBGA754,2300,21,M/D,EA
MBGA754,2310,22,B/M,EA
MBGA754,2330,23,PMC,EA
MBGA754,2431,24,PS1,EA
MBGA754,2432,25,PS2,EA
MBGA754,2435,26,P/P,EA
MBGA754,2434,27,PS3,EA
MBGA754,3713,28,SDFT,EA
MBGA754,3717,29,SDQC,EA
MBGA754,2460,30,F/V,EA
MBGA754,2470,31,4IP,EA
MBGA754,2480,32,PACK,EA
MBGA754,2490,33,SHIP,EA
MBGA755,2070,1,D/A,EA
MBGA755,2080,2,D/A CURE,EA
MBGA755,2130,3,S/A,EA
MBGA755,2140,4,TAPE CURE,EA
MBGA755,2150,5,PLASMA,EA
MBGA755,2090,6,POST D/A Q,EA
MBGA755,2200,7,W/B,EA
MBGA755,2210,8,3IP,EA
MBGA755,2250,9,PLASMA,EA
MBGA755,2230,10,M/D QUEUE,EA
MBGA755,2300,11,M/D,EA
MBGA755,2310,12,B/M,EA
MBGA755,2330,13,PMC,EA
MBGA755,2431,14,PS1,EA
MBGA755,2432,15,PS2,EA
MBGA755,2435,16,P/P,EA
MBGA755,2434,17,PS3,EA
MBGA755,3713,18,SDFT,EA
MBGA755,3717,19,SDQC,EA
MBGA755,3740,20,FQT,EA
MBGA755,2460,21,F/V,EA
MBGA755,2470,22,4IP,EA
MBGA755,2480,23,PACK,EA
MBGA755,2490,24,SHIP,EA
MBGA756,2070,1,D/A,EA
MBGA756,2080,2,D/A CURE,EA
MBGA756,2130,3,S/A,EA
MBGA756,2140,4,TAPE CURE,EA
MBGA756,2150,5,PLASMA,EA
MBGA756,2090,6,POST D/A Q,EA
MBGA756,2200,7,W/B,EA
MBGA756,2210,8,3IP,EA
MBGA756,2250,9,PLASMA,EA
MBGA756,2230,10,M/D QUEUE,EA
MBGA756,2300,11,M/D,EA
MBGA756,2310,12,B/M,EA
MBGA756,2330,13,PMC,EA
MBGA756,2431,14,PS1,EA
MBGA756,2432,15,PS2,EA
MBGA756,2435,16,P/P,EA
MBGA756,2434,17,PS3,EA
MBGA756,3713,18,SDFT,EA
MBGA756,3717,19,SDQC,EA
MBGA756,2460,20,F/V,EA
MBGA756,2470,21,4IP,EA
MBGA756,2480,22,PACK,EA
MBGA756,2490,23,SHIP,EA
MBGA760,2070,1,D/A,EA
MBGA760,2080,2,D/A CURE,EA
MBGA760,2130,3,S/A,EA
MBGA760,2140,4,TAPE CURE,EA
MBGA760,2150,5,PLASMA,EA
MBGA760,2090,6,POST D/A Q,EA
MBGA760,2200,7,W/B,EA
MBGA760,2210,8,3IP,EA
MBGA760,2250,9,PLASMA,EA
MBGA760,2230,10,M/D QUEUE,EA
MBGA760,2300,11,M/D,EA
MBGA760,2310,12,B/M,EA
MBGA760,2330,13,PMC,EA
MBGA760,2431,14,PS1,EA
MBGA760,2432,15,PS2,EA
MBGA760,2435,16,P/P,EA
MBGA760,2434,17,PS3,EA
MBGA760,3707,18,PRFT,EA
MBGA760,3708,19,SDBI,EA
MBGA760,3713,20,SDFT,EA
MBGA760,3717,21,SDQC,EA
MBGA760,3740,22,FQT,EA
MBGA760,2460,23,F/V,EA
MBGA760,2470,24,4IP,EA
MBGA760,2480,25,PACK,EA
MBGA760,2490,26,SHIP,EA
MBGA779,2070,1,D/A,EA
MBGA779,2080,2,D/A CURE,EA
MBGA779,2130,3,S/A,EA
MBGA779,2140,4,TAPE CURE,EA
MBGA779,2150,5,PLASMA,EA
MBGA779,2090,6,POST D/A Q,EA
MBGA779,2200,7,W/B,EA
MBGA779,2205,8,A41,EA
MBGA779,2210,9,3IP,EA
MBGA779,3130,10,D/A III,EA
MBGA779,3140,11,TAPE CURE3,EA
MBGA779,3150,12,PLASMA,EA
MBGA779,3200,13,W/B II,EA
MBGA779,3205,14,A42,EA
MBGA779,3210,15,3IP-II,EA
MBGA779,2250,16,PLASMA,EA
MBGA779,2230,17,M/D QUEUE,EA
MBGA779,2300,18,M/D,EA
MBGA779,2310,19,B/M,EA
MBGA779,2330,20,PMC,EA
MBGA779,2461,21,FV2,EA
MBGA779,2460,22,F/V,EA
MBGA779,2470,23,4IP,EA
MBGA779,2480,24,PACK,EA
MBGA779,2490,25,SHIP,EA
MBGA873,2070,1,D/A,EA
MBGA873,2080,2,D/A CURE,EA
MBGA873,2150,3,PLASMA,EA
MBGA873,2090,4,POST D/A Q,EA
MBGA873,2200,5,W/B,EA
MBGA873,2205,6,A41,EA
MBGA873,2210,7,3IP,EA
MBGA873,2250,8,PLASMA,EA
MBGA873,2230,9,M/D QUEUE,EA
MBGA873,2300,10,M/D,EA
MBGA873,2320,11,T/M,EA
MBGA873,6000,12,WTC2,EA
MBGA873,2330,13,PMC,EA
MBGA873,2422,14,PCL,EA
MBGA873,2410,15,S/P,EA
MBGA873,2430,16,F/S,EA
MBGA873,2435,17,P/P,EA
MBGA873,4710,18,AOST,EA
MBGA873,2450,19,L/S,EA
MBGA873,2460,20,F/V,EA
MBGA873,2470,21,4IP,EA
MBGA873,2472,22,PKC,EA
MBGA873,2480,23,PACK,EA
MBGA873,2490,24,SHIP,EA
MBGA874,2070,1,D/A,EA
MBGA874,2080,2,D/A CURE,EA
MBGA874,2150,3,PLASMA,EA
MBGA874,2090,4,POST D/A Q,EA
MBGA874,2200,5,W/B,EA
MBGA874,2205,6,A41,EA
MBGA874,2210,7,3IP,EA
MBGA874,2250,8,PLASMA,EA
MBGA874,2230,9,M/D QUEUE,EA
MBGA874,2300,10,M/D,EA
MBGA874,2320,11,T/M,EA
MBGA874,2330,12,PMC,EA
MBGA874,2422,13,PCL,EA
MBGA874,2410,14,S/P,EA
MBGA874,2430,15,F/S,EA
MBGA874,2435,16,P/P,EA
MBGA874,4710,17,AOST,EA
MBGA874,2450,18,L/S,EA
MBGA874,2460,19,F/V,EA
MBGA874,2470,20,4IP,EA
MBGA874,2472,21,PKC,EA
MBGA874,2480,22,PACK,EA
MBGA874,2490,23,SHIP,EA
MBGA892,2070,1,D/A,EA
MBGA892,2080,2,D/A CURE,EA
MBGA892,2130,3,S/A,EA
MBGA892,2140,4,TAPE CURE,EA
MBGA892,2150,5,PLASMA,EA
MBGA892,2090,6,POST D/A Q,EA
MBGA892,2200,7,W/B,EA
MBGA892,2205,8,A41,EA
MBGA892,2210,9,3IP,EA
MBGA892,3130,10,D/A III,EA
MBGA892,3140,11,TAPE CURE3,EA
MBGA892,3150,12,PLASMA,EA
MBGA892,3200,13,W/B II,EA
MBGA892,3205,14,A42,EA
MBGA892,3210,15,3IP-II,EA
MBGA892,2250,16,PLASMA,EA
MBGA892,2230,17,M/D QUEUE,EA
MBGA892,2300,18,M/D,EA
MBGA892,2320,19,T/M,EA
MBGA892,2330,20,PMC,EA
MBGA892,2422,21,PCL,EA
MBGA892,2410,22,S/P,EA
MBGA892,2430,23,F/S,EA
MBGA892,2435,24,P/P,EA
MBGA892,4710,25,AOST,EA
MBGA892,2450,26,L/S,EA
MBGA892,2460,27,F/V,EA
MBGA892,2470,28,4IP,EA
MBGA892,2472,29,PKC,EA
MBGA892,2480,30,PACK,EA
MBGA892,2490,31,SHIP,EA
MBGA925,2070,1,D/A,EA
MBGA925,2080,2,D/A CURE,EA
MBGA925,2130,3,S/A,EA
MBGA925,2140,4,TAPE CURE,EA
MBGA925,3130,5,D/A III,EA
MBGA925,2150,6,PLASMA,EA
MBGA925,2090,7,POST D/A Q,EA
MBGA925,2200,8,W/B,EA
MBGA925,2210,9,3IP,EA
MBGA925,2250,10,PLASMA,EA
MBGA925,2230,11,M/D QUEUE,EA
MBGA925,2300,12,M/D,EA
MBGA925,2310,13,B/M,EA
MBGA925,2330,14,PMC,EA
MBGA925,2431,15,PS1,EA
MBGA925,2432,16,PS2,EA
MBGA925,2435,17,P/P,EA
MBGA925,2434,18,PS3,EA
MBGA925,3713,19,SDFT,EA
MBGA925,3717,20,SDQC,EA
MBGA925,3740,21,FQT,EA
MBGA925,2460,22,F/V,EA
MBGA925,2470,23,4IP,EA
MBGA925,2480,24,PACK,EA
MBGA925,2490,25,SHIP,EA
MBGA929,2070,1,D/A,EA
MBGA929,2080,2,D/A CURE,EA
MBGA929,2150,3,PLASMA,EA
MBGA929,2090,4,POST D/A Q,EA
MBGA929,2200,5,W/B,EA
MBGA929,2205,6,A41,EA
MBGA929,2210,7,3IP,EA
MBGA929,2130,8,S/A,EA
MBGA929,2140,9,TAPE CURE,EA
MBGA929,3150,10,PLASMA,EA
MBGA929,3200,11,W/B II,EA
MBGA929,3205,12,A42,EA
MBGA929,3210,13,3IP-II,EA
MBGA929,2250,14,PLASMA,EA
MBGA929,2230,15,M/D QUEUE,EA
MBGA929,2300,16,M/D,EA
MBGA929,2310,17,B/M,EA
MBGA929,2330,18,PMC,EA
MBGA929,6008,19,SLB,EA
MBGA929,2461,20,FV2,EA
MBGA929,2460,21,F/V,EA
MBGA929,2470,22,4IP,EA
MBGA929,2480,23,PACK,EA
MBGA929,2490,24,SHIP,EA
MBGA946,2070,1,D/A,EA
MBGA946,2080,2,D/A CURE,EA
MBGA946,2150,3,PLASMA,EA
MBGA946,2090,4,POST D/A Q,EA
MBGA946,2200,5,W/B,EA
MBGA946,2205,6,A41,EA
MBGA946,2209,7,BMP,EA
MBGA946,2210,8,3IP,EA
MBGA946,2250,9,PLASMA,EA
MBGA946,2230,10,M/D QUEUE,EA
MBGA946,2300,11,M/D,EA
MBGA946,2320,12,T/M,EA
MBGA946,6000,13,WTC2,EA
MBGA946,2330,14,PMC,EA
MBGA946,2405,15,PLASMA,EA
MBGA946,2418,16,WTC,EA
MBGA946,2410,17,S/P,EA
MBGA946,2430,18,F/S,EA
MBGA946,2435,19,P/P,EA
MBGA946,2440,20,O/S,EA
MBGA946,2450,21,L/S,EA
MBGA946,2460,22,F/V,EA
MBGA946,2470,23,4IP,EA
MBGA946,2480,24,PACK,EA
MBGA946,2490,25,SHIP,EA
MBGA947,2070,1,D/A,EA
